song_id,song_name,artist,album,Like_Count,Lyric,cover_url,words,label
69302,그대 떠나가도,조장혁,그대 떠나가도,"[12,056]",추억이라 생각할수가 없어  내맘속에 남겨진 너의 모든것들은    어디선가 너도 나를 그리며  울고 있을거야 지금 내모습 처럼    이젠 떠나버린 너의 작은 모습이  아직도 내앞에 보일껏만 같아서    흐르는 눈물을 닦아 보지만  텅 빈 외로움만 느낄뿐    세월이 지나면 모두 지워질수있다고  생각 했는데    너를 느끼며 지내온 작은기억마져도  날 이렇게 힘들게 하고 있어    그대 떠나가도  나의 마음은 변하지않아    언제까지라도  너를사랑하고 있을거야 영원히      세월이 지나면 모두 잊혀질거라고   생각 했는데    너를 느끼며 지내온 작은기억마져도  날 이렇게  힘들게 하고 있어    그대떠나가도  나의 마음은 변하지않아    언제까지라도  너를사랑하고 있을거야 영원히  ,https://image.bugsm.co.kr/album/images/200/70/7048.jpg?version=20170926015633.0,"['추억이라', '생각할수가', '없어', '내맘속에', '남겨진', '너의', '모든것들은', '어디선가', '너도', '나를', '그리며', '울고', '있을거야', '지금', '내모습', '처럼', '이젠', '떠나버린', '너의', '작은', '모습이', '아직도', '내앞에', '보일껏만', '같아서', '흐르는', '눈물을', '닦아', '보지만', '텅', '빈', '외로움만', '느낄뿐', '세월이', '지나면', '모두', '지워질수있다고', '생각', '했는데', '너를', '느끼며', '지내온', '작은기억마져도', '날', '이렇게', '힘들게', '하고', '있어', '그대', '떠나가도', '나의', '마음은', '변하지않아', '언제까지라도', '너를사랑하고', '있을거야', '영원히', '세월이', '지나면', '모두', '잊혀질거라고', '생각', '했는데', '너를', '느끼며', '지내온', '작은기억마져도', '날', '이렇게', '힘들게', '하고', '있어', '그대떠나가도', '나의', '마음은', '변하지않아', '언제까지라도', '너를사랑하고', '있을거야', '영원히']",0
6056619,기억해줘요 이런 내 마음을 (바니와 오빠들 X 솔지),솔지,기억해줘요 이런 내 마음을 (바니와 오빠들 X 솔지),[516],그댄 알고 있나요  얼마나 사랑하는지  떨리는 이맘을 내 눈빛이 말하죠  그댈 향한 소리 없는 내 진심이  닿기를 바라며  그대의 뒷모습을  하염없이 바라보는 나죠  가슴이 먼저 그댈 알고  마음이 먼저 말을 해도  대답 없는 그대를  또 한없이 서성여보고  나 혼자 미워해 봐도  다시 그댈 그리며 잠들 나인 걸  혹시 알고 있나요  이토록 사랑하는 그대란 걸  그댈 향한 내 맘은  모든 날이 진심이였죠  언젠간 내 맘을  그댄 알아줄까요  바보처럼 아무 말 하지 못했던  지난날이 미워져  이토록 아픈 내 맘  그대는 아직 모르겠죠  가슴이 먼저 그댈 알고  마음이 먼저 말을 해도  대답 없는 그대를  또 한없이 서성여보고  나 혼자 미워해 봐도  다시 그댈 그리며 잠들 나인 걸  혹시 알고 있나요  이토록 사랑하는 그대란 걸  혹시 그대 맘이 또 슬퍼질까 봐  애써 나의 맘 그댄 모른 척  그저 지금처럼만 곁에 있어줘요  가슴이 먼저 그댈 알고  마음이 먼저 말을 해도  그댈 위해서라면  애써 모르는 척 나를  지나가도 괜찮아요  또다시 그대를 그리며  잠들 나겠지만  기억해줘요 이런 내 마음을,https://image.bugsm.co.kr/album/images/200/40253/4025378.jpg?version=20210421042845.0,"['그댄', '알고', '있나요', '얼마나', '사랑하는지', '떨리는', '이맘을', '내', '눈빛이', '말하죠', '그댈', '향한', '소리', '없는', '내', '진심이', '닿기를', '바라며', '그대의', '뒷모습을', '하염없이', '바라보는', '나죠', '가슴이', '먼저', '그댈', '알고', '마음이', '먼저', '말을', '해도', '대답', '없는', '그대를', '또', '한없이', '서성여보고', '나', '혼자', '미워해', '봐도', '다시', '그댈', '그리며', '잠들', '나인', '걸', '혹시', '알고', '있나요', '이토록', '사랑하는', '그대란', '걸', '그댈', '향한', '내', '맘은', '모든', '날이', '진심이였죠', '언젠간', '내', '맘을', '그댄', '알아줄까요', '바보처럼', '아무', '말', '하지', '못했던', '지난날이', '미워져', '이토록', '아픈', '내', '맘', '그대는', '아직', '모르겠죠', '가슴이', '먼저', '그댈', '알고', '마음이', '먼저', '말을', '해도', '대답', '없는', '그대를', '또', '한없이', '서성여보고', '나', '혼자', '미워해', '봐도', '다시', '그댈', '그리며', '잠들', '나인', '걸', '혹시', '알고', '있나요', '이토록', '사랑하는', '그대란', '걸', '혹시', '그대', '맘이', '또', '슬퍼질까', '봐', '애써', '나의', '맘', '그댄', '모른', '척', '그저', '지금처럼만', '곁에', '있어줘요', '가슴이', '먼저', '그댈', '알고', '마음이', '먼저', '말을', '해도', '그댈', '위해서라면', '애써', '모르는', '척', '나를', '지나가도', '괜찮아요', '또다시', '그대를', '그리며', '잠들', '나겠지만', '기억해줘요', '이런', '내', '마음을']",0
5999396,사랑하고 싶지 않아 (바른연애 길잡이 X XIA (준수)),XIA(준수),사랑하고 싶지 않아 (바른연애 길잡이 X XIA (준수)),"[1,814]",두 눈을 감으면 쉽게 그려지는  밤 하늘 빛나던 우리만의 별들  네가 그리워서 손을 뻗어본다  한 걸음만 가면 네가 서있기를  아무 말 못 했던 그날의 순간을  오늘이 돼서야 후회가 밀려와  슬픈 날들 보다   웃는 게 더 많았는데  생각을 할수록 허전하기만 해  우리 장난치며 함께 손을 잡고  하루를 보냈던  잊을 수가 없는 예쁜 기억  누군가에 짜여진 영화처럼  우리 마지막이  너무 아파와서   사랑하고 싶지 않아  잊으려 애쓰면 더 가까워지고  지나간 바람은 널 데려오는데  나쁜 추억들로 하루를 지내보아도  그마저도 결국 네 생각이니까  우리 장난치며 함께 손을 잡고  하루를 보냈던  잊을 수가 없는 예쁜 기억  누군가에 짜여진 영화처럼  우리 마지막이  너무 아파와서   사랑하고 싶지 않아  많이 보고 싶고 매일 그리워도  다시는 널 사랑할 수 없을 거야  그래 이미 어긋나버린 사랑  쉬울 리 없었어  너를 정말 사랑했었나 봐  누군가에 짜여진 영화처럼  우리 마지막이  조금 서러워도   사랑하고 싶지 않아,https://image.bugsm.co.kr/album/images/200/9980/998044.jpg?version=20210902004102.0,"['두', '눈을', '감으면', '쉽게', '그려지는', '밤', '하늘', '빛나던', '우리만의', '별들', '네가', '그리워서', '손을', '뻗어본다', '한', '걸음만', '가면', '네가', '서있기를', '아무', '말', '못', '했던', '그날의', '순간을', '오늘이', '돼서야', '후회가', '밀려와', '슬픈', '날들', '보다', '웃는', '게', '더', '많았는데', '생각을', '할수록', '허전하기만', '해', '우리', '장난치며', '함께', '손을', '잡고', '하루를', '보냈던', '잊을', '수가', '없는', '예쁜', '기억', '누군가에', '짜여진', '영화처럼', '우리', '마지막이', '너무', '아파와서', '사랑하고', '싶지', '않아', '잊으려', '애쓰면', '더', '가까워지고', '지나간', '바람은', '널', '데려오는데', '나쁜', '추억들로', '하루를', '지내보아도', '그마저도', '결국', '네', '생각이니까', '우리', '장난치며', '함께', '손을', '잡고', '하루를', '보냈던', '잊을', '수가', '없는', '예쁜', '기억', '누군가에', '짜여진', '영화처럼', '우리', '마지막이', '너무', '아파와서', '사랑하고', '싶지', '않아', '많이', '보고', '싶고', '매일', '그리워도', '다시는', '널', '사랑할', '수', '없을', '거야', '그래', '이미', '어긋나버린', '사랑', '쉬울', '리', '없었어', '너를', '정말', '사랑했었나', '봐', '누군가에', '짜여진', '영화처럼', '우리', '마지막이', '조금', '서러워도', '사랑하고', '싶지', '않아']",0
480385,단심가(丹心歌),페이지(Page),조선 여형사 다모(茶母) (MBC 기획특집 미니시리즈),"[32,544]",내안에 날 차마 버리지 못해   얼굴에 부딪히는 바람처럼 울었죠   그댈 위해 나를 버리시는게   하늘의 뜻이라도 난 원망하지 않아요     부디 잊지 말아줘요   내 사랑보다 큰 세상 가졌으니   그대도 나처럼 눈물 흘리나요   모든게 다 꿈이었어요     그대가 가야할 길과 내가 가야할 길이   서로 다름을 난 알았죠   그대가 세상에 나와같이 머무는 한   그대만이 소중한 사랑인걸 아시나요     그대는 왜 나를 힘든 외로움 속에   가둬두려 하나요   바라만 본거죠 가질 수 없는 사랑   그것마저 운명인가요     나를 잊지말아줘요   내 사랑보다 큰 세상 가졌으니   그대도 나처럼 눈물 흘리나요   모든게 다 허무해져요     그대가 가야할 길과 내가 가야할 길이   서로 다름을 난 알았죠   그대가 세상에 나와같이 머무는 한   그대만이 소중한 사랑인걸 아시나요     그댈위해 나를 버리시는게   하늘의 뜻이라도 그댈 원망하지 않아요   ,https://image.bugsm.co.kr/album/images/200/323/32394.jpg?version=20151208111155.0,"['내안에', '날', '차마', '버리지', '못해', '얼굴에', '부딪히는', '바람처럼', '울었죠', '그댈', '위해', '나를', '버리시는게', '하늘의', '뜻이라도', '난', '원망하지', '않아요', '부디', '잊지', '말아줘요', '내', '사랑보다', '큰', '세상', '가졌으니', '그대도', '나처럼', '눈물', '흘리나요', '모든게', '다', '꿈이었어요', '그대가', '가야할', '길과', '내가', '가야할', '길이', '서로', '다름을', '난', '알았죠', '그대가', '세상에', '나와같이', '머무는', '한', '그대만이', '소중한', '사랑인걸', '아시나요', '그대는', '왜', '나를', '힘든', '외로움', '속에', '가둬두려', '하나요', '바라만', '본거죠', '가질', '수', '없는', '사랑', '그것마저', '운명인가요', '나를', '잊지말아줘요', '내', '사랑보다', '큰', '세상', '가졌으니', '그대도', '나처럼', '눈물', '흘리나요', '모든게', '다', '허무해져요', '그대가', '가야할', '길과', '내가', '가야할', '길이', '서로', '다름을', '난', '알았죠', '그대가', '세상에', '나와같이', '머무는', '한', '그대만이', '소중한', '사랑인걸', '아시나요', '그댈위해', '나를', '버리시는게', '하늘의', '뜻이라도', '그댈', '원망하지', '않아요']",0
6117485,사랑이 다 그렇다면 어쩌겠어,손예림,결혼작사 이혼작곡 2 OST Part 7,[40],괜찮아 돌아서도 돼  끝내자 헤어지자는 말을 내게  습관처럼 하곤 했잖아  무덤덤하니 신경 쓰지 말고 가  좋은 사람 돼준다고  말하더니 변해버리네  수고했어 나 때문에 지난날  사랑이 다 그렇다면 어쩌겠어  뭐를 더해 결국엔 아파만 할걸  아무것도 없는 우리 무슨 노력을 해  체념하고 오랜 시간 지나 보면  추억이 돼 있겠지  차갑게 굴던 너라서  괜찮아 상처가 그리 심하진 않아  그래도 좀 서운하네  조금은 날 사랑하는 줄만 알았어  어찌 보면 잘된 거지  무심한 지 오래됐잖아  나 혼자서 애쓴다고 되진 않아  사랑이 다 그렇다면 어쩌겠어  뭐를 더해 결국엔 아파만 할걸  아무것도 없는 우리 무슨 노력을 해  체념하고 오랜 시간 지나 보면  추억이 돼 있겠지  혼자서 긴 시간이어도  새로운 사람으로 너를 대신하진 않을래  사랑이 다 그렇다면 어쩌겠어  뭐를 더해 결국엔 아파만 할걸  아무것도 없는 우리 무슨 노력을 해  체념하고 오랜 시간 지나 보면  추억이 돼 있겠지  그래도 태어나 처음  사랑하는 법을 널 만나 배웠어  어쩌면 지금 너에게 나도  그런 사람으로 남아있다면  난 적어도 후회 없는 사랑을 했어  너와,https://image.bugsm.co.kr/album/images/200/40539/4053940.jpg?version=20210706002606.0,"['괜찮아', '돌아서도', '돼', '끝내자', '헤어지자는', '말을', '내게', '습관처럼', '하곤', '했잖아', '무덤덤하니', '신경', '쓰지', '말고', '가', '좋은', '사람', '돼준다고', '말하더니', '변해버리네', '수고했어', '나', '때문에', '지난날', '사랑이', '다', '그렇다면', '어쩌겠어', '뭐를', '더해', '결국엔', '아파만', '할걸', '아무것도', '없는', '우리', '무슨', '노력을', '해', '체념하고', '오랜', '시간', '지나', '보면', '추억이', '돼', '있겠지', '차갑게', '굴던', '너라서', '괜찮아', '상처가', '그리', '심하진', '않아', '그래도', '좀', '서운하네', '조금은', '날', '사랑하는', '줄만', '알았어', '어찌', '보면', '잘된', '거지', '무심한', '지', '오래됐잖아', '나', '혼자서', '애쓴다고', '되진', '않아', '사랑이', '다', '그렇다면', '어쩌겠어', '뭐를', '더해', '결국엔', '아파만', '할걸', '아무것도', '없는', '우리', '무슨', '노력을', '해', '체념하고', '오랜', '시간', '지나', '보면', '추억이', '돼', '있겠지', '혼자서', '긴', '시간이어도', '새로운', '사람으로', '너를', '대신하진', '않을래', '사랑이', '다', '그렇다면', '어쩌겠어', '뭐를', '더해', '결국엔', '아파만', '할걸', '아무것도', '없는', '우리', '무슨', '노력을', '해', '체념하고', '오랜', '시간', '지나', '보면', '추억이', '돼', '있겠지', '그래도', '태어나', '처음', '사랑하는', '법을', '널', '만나', '배웠어', '어쩌면', '지금', '너에게', '나도', '그런', '사람으로', '남아있다면', '난', '적어도', '후회', '없는', '사랑을', '했어', '너와']",0
6113204,듣고있나요 (Prod.조영수),케이시,[Vol.99] 유희열의 스케치북 : 예순 세번째 목소리 '유스케 X 케이시(Prod. 조영수)',[191],끝내 우린 스쳐 가나요  기억 넘어 서로를 지워야 하나요  내게 사랑이 준 깊은 상처는  어떻게 견디며 살아야 하는지  매일 아픈 그리움 속에  가슴 텅 빈 채 살아도  그대를 사랑했던 일 그것만은 죽어도  나 후회하지 않아요  그대가 보고 싶을 때  미칠 듯 보고 싶을 때  그저 한 번씩 나 이렇게  남모르게 울면 돼요  잊지 말아요 그대여 잊지 말아요  내가 늘 그대의 곁에 있음을  사랑해요 그대 지금 듣고 있나요  그대 내게 올 수 없어도 아직 이별은 아니죠  먼 길을 돌아 언젠가 내게 돌아오려고  떠나는 길일 테니까  그대가 보고 싶을 땐  미칠 듯 보고 싶을 땐  그저 한 번씩 나 이렇게 남모르게 울면 돼요  잊지 말아요 그대여 잊지 말아요  내가 늘 그대의 곁에 있음을  사랑해요 그대 지금 듣고 있나요  언제라도 그댈 기다릴게요  먼저 그대가 날 잊는다 해도  사랑하니까 내가 더 사랑하니까  그대 눈물도 외로움도 내가 다 가져갈게요  울지 말아요 그대여 울지 말아요  세상이 그대를 슬프게 해도  사랑해요 그대 지금 듣고 있나요,https://image.bugsm.co.kr/album/images/200/40468/4046823.jpg?version=20210606063105.0,"['끝내', '우린', '스쳐', '가나요', '기억', '넘어', '서로를', '지워야', '하나요', '내게', '사랑이', '준', '깊은', '상처는', '어떻게', '견디며', '살아야', '하는지', '매일', '아픈', '그리움', '속에', '가슴', '텅', '빈', '채', '살아도', '그대를', '사랑했던', '일', '그것만은', '죽어도', '나', '후회하지', '않아요', '그대가', '보고', '싶을', '때', '미칠', '듯', '보고', '싶을', '때', '그저', '한', '번씩', '나', '이렇게', '남모르게', '울면', '돼요', '잊지', '말아요', '그대여', '잊지', '말아요', '내가', '늘', '그대의', '곁에', '있음을', '사랑해요', '그대', '지금', '듣고', '있나요', '그대', '내게', '올', '수', '없어도', '아직', '이별은', '아니죠', '먼', '길을', '돌아', '언젠가', '내게', '돌아오려고', '떠나는', '길일', '테니까', '그대가', '보고', '싶을', '땐', '미칠', '듯', '보고', '싶을', '땐', '그저', '한', '번씩', '나', '이렇게', '남모르게', '울면', '돼요', '잊지', '말아요', '그대여', '잊지', '말아요', '내가', '늘', '그대의', '곁에', '있음을', '사랑해요', '그대', '지금', '듣고', '있나요', '언제라도', '그댈', '기다릴게요', '먼저', '그대가', '날', '잊는다', '해도', '사랑하니까', '내가', '더', '사랑하니까', '그대', '눈물도', '외로움도', '내가', '다', '가져갈게요', '울지', '말아요', '그대여', '울지', '말아요', '세상이', '그대를', '슬프게', '해도', '사랑해요', '그대', '지금', '듣고', '있나요']",0
38587,무한지애(無恨之愛),김정민,Change,"[19,192]",니가 없는 이 세상은 나에게는 어둠일 뿐이야.  나도 이제는 너를 따라서 이 세상을 떠나려해.  나는 다시 태어나도 내 사랑은 너 하나 뿐이야.  다음 세상에 만나는 그 날을 꿈꾸며 이젠 안녕~  너는 웃으며 나를 반기겠지 그 눈빛을 난 기억해.  어둠의 벽을 넘어서 우리 함께 다시 만나길 기도해    영원히 너만을 사랑해~한순간도 잊을수 없는 너   기다려온 우리의 사랑을 이제야 다시 만나게 됐어    처음 흰 눈이 어깨에 쌓일때 너를 위해 기도했어  성당의 종소리만이 희미하게 너의눈물을 위로해~    영원히 너만을 사랑해~한순간도 잊을수 없는 너   기다려온 우리의 사랑을 이제야 다시 만나게 됐어    영원히 너만을 사랑해~한순간도 잊을수 없는 너   기다려온 우리의 사랑을 이제야 다시 만나게 됐어  이젠 웃을수 있어              ,https://image.bugsm.co.kr/album/images/200/30/3017.jpg?version=20190429105632.0,"['니가', '없는', '이', '세상은', '나에게는', '어둠일', '뿐이야.', '나도', '이제는', '너를', '따라서', '이', '세상을', '떠나려해.', '나는', '다시', '태어나도', '내', '사랑은', '너', '하나', '뿐이야.', '다음', '세상에', '만나는', '그', '날을', '꿈꾸며', '이젠', '안녕~', '너는', '웃으며', '나를', '반기겠지', '그', '눈빛을', '난', '기억해.', '어둠의', '벽을', '넘어서', '우리', '함께', '다시', '만나길', '기도해', '영원히', '너만을', '사랑해~한순간도', '잊을수', '없는', '너', '기다려온', '우리의', '사랑을', '이제야', '다시', '만나게', '됐어', '처음', '흰', '눈이', '어깨에', '쌓일때', '너를', '위해', '기도했어', '성당의', '종소리만이', '희미하게', '너의눈물을', '위로해~', '영원히', '너만을', '사랑해~한순간도', '잊을수', '없는', '너', '기다려온', '우리의', '사랑을', '이제야', '다시', '만나게', '됐어', '영원히', '너만을', '사랑해~한순간도', '잊을수', '없는', '너', '기다려온', '우리의', '사랑을', '이제야', '다시', '만나게', '됐어', '이젠', '웃을수', '있어']",0
6079290,나는 왜 이럴까,#안녕,나는 왜 이럴까,[185],늘 함께 걷던 너의 집 앞  이젠 기억으로만 남아  환하게 나를 보며 웃고 있는 널  맘속으로 다시 찾아가곤 해    네가 머물던 나의 하루 속엔  여전히 네 모습이 선명한데  함께 나눈 사소한 이야기들  또 떠오를 때면 마음이 너무 아파 와    나는 왜 이럴까 널 너무 사랑했는데  흔한 나의 욕심에 왜 너를 떠나왔을까  이젠 멀어져 버린 너를  더 잡을 수도 없는데  네가 보고 싶어지면 난 어떡해    나는 왜 이렇게 바보 같은 사람일까  너의 소중한 마음 아껴두지 못하고  이제서야 지나간 시간을 그리며  혼자 아파하고만 있을까      네가 적어준 작은 편지 속엔  한 가득 네 맘이 쓰여있는데  아무 말도 하지 못하는 너를  혼자 남겨두고 돌아서 버렸던 거야    나는 왜 이럴까 널 너무 사랑했는데  너의 소중한 마음 아껴두지 못하고  이제서야 지나간 시간을 그리며  혼자 아파하고만 있을까    좀 더 너를 기다릴걸  좀 더 맘을 달래볼 걸  나 너무 쉽게 너를 떠나왔나 봐  너를 잊으려 해봐도  도저히 그게 잘 안 되는 걸  정말 나는 참 이기적인가 봐 Ah ah - Ah    널 너무 사랑했는데  흔한 나의 욕심 때문에 왜 떠나왔을까  이젠 멀어져 버린 너를  더 잡을 수도 없는데  네가 보고 싶어지면 난 어떡해      워- 왜 이렇게 바보 같은 사람일까  너의 소중한 마음 아껴두지 못하고  이제서야 지나간 시간을 그리며  혼자 아파하고만 있을까,https://image.bugsm.co.kr/album/images/200/40319/4031961.jpg?version=20210311183034.0,"['늘', '함께', '걷던', '너의', '집', '앞', '이젠', '기억으로만', '남아', '환하게', '나를', '보며', '웃고', '있는', '널', '맘속으로', '다시', '찾아가곤', '해', '네가', '머물던', '나의', '하루', '속엔', '여전히', '네', '모습이', '선명한데', '함께', '나눈', '사소한', '이야기들', '또', '떠오를', '때면', '마음이', '너무', '아파', '와', '나는', '왜', '이럴까', '널', '너무', '사랑했는데', '흔한', '나의', '욕심에', '왜', '너를', '떠나왔을까', '이젠', '멀어져', '버린', '너를', '더', '잡을', '수도', '없는데', '네가', '보고', '싶어지면', '난', '어떡해', '나는', '왜', '이렇게', '바보', '같은', '사람일까', '너의', '소중한', '마음', '아껴두지', '못하고', '이제서야', '지나간', '시간을', '그리며', '혼자', '아파하고만', '있을까', '네가', '적어준', '작은', '편지', '속엔', '한', '가득', '네', '맘이', '쓰여있는데', '아무', '말도', '하지', '못하는', '너를', '혼자', '남겨두고', '돌아서', '버렸던', '거야', '나는', '왜', '이럴까', '널', '너무', '사랑했는데', '너의', '소중한', '마음', '아껴두지', '못하고', '이제서야', '지나간', '시간을', '그리며', '혼자', '아파하고만', '있을까', '좀', '더', '너를', '기다릴걸', '좀', '더', '맘을', '달래볼', '걸', '나', '너무', '쉽게', '너를', '떠나왔나', '봐', '너를', '잊으려', '해봐도', '도저히', '그게', '잘', '안', '되는', '걸', '정말', '나는', '참', '이기적인가', '봐', 'Ah', 'ah', '-', 'Ah', '널', '너무', '사랑했는데', '흔한', '나의', '욕심', '때문에', '왜', '떠나왔을까', '이젠', '멀어져', '버린', '너를', '더', '잡을', '수도', '없는데', '네가', '보고', '싶어지면', '난', '어떡해', '워-', '왜', '이렇게', '바보', '같은', '사람일까', '너의', '소중한', '마음', '아껴두지', '못하고', '이제서야', '지나간', '시간을', '그리며', '혼자', '아파하고만', '있을까']",0
517438,Tuesday,G.고릴라,Deep Gray,"[1,025]",Tuesday (Track 8)      하루가 너무 길어 체념은 너무 짧아    내 안에 그녀를 지워버리기엔    나쁜말로 비난해도 애써 웃어 보려해도    난 너무 힘들어 정말 너무 힘들어    하루 스물 네시간 모두가 슬픈시간    그녀가 떠나버린 그날 이후로    또 하루가 지나가도 한주가 다 지나가도    또 화요일이야 내겐 화요일이야    I Hate Tuesday    그녀가 떠난 날 꿈이 사라지던 날    아직도 기다리고 있는 내게    내일은 없나봐 그녀 없는 나에겐    오늘도 화요일일 뿐이야    Tuesday 오늘도 내겐 Tuesday Tuesday    시간도 나만 그날속에 버린 채 혼자 걸어가네    난 이젠 어떻게 하니 너 떠나가던 날    그 슬픔들이 떠나지 않아    니 얼굴을 지워져도 내사랑은 약해져도    날 떠나지 않아 나를 떠나지 않아    I Hate Tuesday    그녀가 떠난 날 꿈이 사라지던 날    아직도 기다리고 있는 내게    내일은 없나봐 그녀 없는 나에겐    오늘도 화요일일 뿐이야    Tuesday 오늘도 내겐 Tuesday Tuesday    오늘 나에겐 사랑이 없기에 꿈도 사라졌기에     또 내일도 Tuesday  ,https://image.bugsm.co.kr/album/images/200/341/34162.jpg?version=20190602231448.0,"['Tuesday', '(Track', '8)', '하루가', '너무', '길어', '체념은', '너무', '짧아', '내', '안에', '그녀를', '지워버리기엔', '나쁜말로', '비난해도', '애써', '웃어', '보려해도', '난', '너무', '힘들어', '정말', '너무', '힘들어', '하루', '스물', '네시간', '모두가', '슬픈시간', '그녀가', '떠나버린', '그날', '이후로', '또', '하루가', '지나가도', '한주가', '다', '지나가도', '또', '화요일이야', '내겐', '화요일이야', 'I', 'Hate', 'Tuesday', '그녀가', '떠난', '날', '꿈이', '사라지던', '날', '아직도', '기다리고', '있는', '내게', '내일은', '없나봐', '그녀', '없는', '나에겐', '오늘도', '화요일일', '뿐이야', 'Tuesday', '오늘도', '내겐', 'Tuesday', 'Tuesday', '시간도', '나만', '그날속에', '버린', '채', '혼자', '걸어가네', '난', '이젠', '어떻게', '하니', '너', '떠나가던', '날', '그', '슬픔들이', '떠나지', '않아', '니', '얼굴을', '지워져도', '내사랑은', '약해져도', '날', '떠나지', '않아', '나를', '떠나지', '않아', 'I', 'Hate', 'Tuesday', '그녀가', '떠난', '날', '꿈이', '사라지던', '날', '아직도', '기다리고', '있는', '내게', '내일은', '없나봐', '그녀', '없는', '나에겐', '오늘도', '화요일일', '뿐이야', 'Tuesday', '오늘도', '내겐', 'Tuesday', 'Tuesday', '오늘', '나에겐', '사랑이', '없기에', '꿈도', '사라졌기에', '또', '내일도', 'Tuesday']",0
30179569,한숨,이하이,SEOULITE,"[22,675]",숨을 크게 쉬어봐요  당신의 가슴 양쪽이 저리게  조금은 아파올 때까지  숨을 더 뱉어봐요  당신의 안에 남은 게 없다고  느껴질 때까지  숨이 벅차올라도 괜찮아요  아무도 그댈 탓하진 않아  가끔은 실수해도 돼  누구든 그랬으니까  괜찮다는 말  말뿐인 위로지만 누군가의 한숨  그 무거운 숨을  내가 어떻게 헤아릴 수가 있을까요 당신의 한숨 그 깊일 이해할 순 없겠지만 괜찮아요  내가 안아줄게요 숨이 벅차올라도 괜찮아요 아무도 그댈 탓하진 않아 가끔은 실수해도 돼 누구든 그랬으니까  괜찮다는 말 말뿐인 위로지만 누군가의 한숨 그 무거운 숨을 내가 어떻게 헤아릴 수가 있을까요 당신의 한숨 그 깊일 이해할 순 없겠지만 괜찮아요 내가 안아줄게요 남들 눈엔 힘 빠지는 한숨으로 보일진 몰라도 나는 알고 있죠 작은 한숨 내뱉기도  어려운 하루를 보냈단 걸 이제 다른 생각은 마요 깊이 숨을 쉬어봐요 그대로 내뱉어요 누군가의 한숨 그 무거운 숨을 내가 어떻게 헤아릴 수가 있을까요 당신의 한숨 그 깊일 이해할 순 없겠지만 괜찮아요 내가 안아줄게요 정말 수고했어요,https://image.bugsm.co.kr/album/images/200/200249/20024926.jpg?version=20210428040248.0,"['숨을', '크게', '쉬어봐요', '당신의', '가슴', '양쪽이', '저리게', '조금은', '아파올', '때까지', '숨을', '더', '뱉어봐요', '당신의', '안에', '남은', '게', '없다고', '느껴질', '때까지', '숨이', '벅차올라도', '괜찮아요', '아무도', '그댈', '탓하진', '않아', '가끔은', '실수해도', '돼', '누구든', '그랬으니까', '괜찮다는', '말', '말뿐인', '위로지만', '누군가의', '한숨', '그', '무거운', '숨을', '내가', '어떻게', '헤아릴', '수가', '있을까요', '당신의', '한숨', '그', '깊일', '이해할', '순', '없겠지만', '괜찮아요', '내가', '안아줄게요', '숨이', '벅차올라도', '괜찮아요', '아무도', '그댈', '탓하진', '않아', '가끔은', '실수해도', '돼', '누구든', '그랬으니까', '괜찮다는', '말', '말뿐인', '위로지만', '누군가의', '한숨', '그', '무거운', '숨을', '내가', '어떻게', '헤아릴', '수가', '있을까요', '당신의', '한숨', '그', '깊일', '이해할', '순', '없겠지만', '괜찮아요', '내가', '안아줄게요', '남들', '눈엔', '힘', '빠지는', '한숨으로', '보일진', '몰라도', '나는', '알고', '있죠', '작은', '한숨', '내뱉기도', '어려운', '하루를', '보냈단', '걸', '이제', '다른', '생각은', '마요', '깊이', '숨을', '쉬어봐요', '그대로', '내뱉어요', '누군가의', '한숨', '그', '무거운', '숨을', '내가', '어떻게', '헤아릴', '수가', '있을까요', '당신의', '한숨', '그', '깊일', '이해할', '순', '없겠지만', '괜찮아요', '내가', '안아줄게요', '정말', '수고했어요']",0
